frac_pos,mean_pred
0.0,0.08403568
0.5,0.1834392775
0.25,0.27331763416666666
0.3728813559322034,0.35618226000000003
0.5089285714285714,0.459187927857143
0.5158730158730159,0.5518631032539684
0.6068702290076335,0.656405530687023
0.7369439071566731,0.7573019940425533
0.8545016077170418,0.8610966776366551
0.9712401257765166,0.9702740924334672
