frac_pos,mean_pred
1.0,0.056863293
0.0,0.1469417
0.18181818181818182,0.2673081827272728
0.375,0.367482841
0.42857142857142855,0.45990101952380946
0.5581395348837209,0.5525089569767444
0.623574144486692,0.6519863171102663
0.7429643527204502,0.7569112508630389
0.8680142687277052,0.8612468170392389
0.9736632718014003,0.9668299983744425
