precision,recall,threshold
0.9375650364203955,1.0,0.08403568
0.9376260162601626,1.0,0.15909733
0.9376870040327826,1.0,0.19014336
0.9376829506277239,0.9999306326304107,0.19151083
0.9376788966952901,0.9998612652608213,0.19300559
0.937739899811333,0.9998612652608213,0.2249621
0.937800910865322,0.9998612652608213,0.23756666
0.9378619298588067,0.9998612652608213,0.24659534
0.9379229567933368,0.9998612652608213,0.2637734
0.9379189171601484,0.999791897891232,0.2780274
0.9379799557464532,0.999791897891232,0.27924582
0.9380410022779043,0.999791897891232,0.28860593
0.9381020567560531,0.999791897891232,0.28936392
0.9380980277289592,0.9997225305216426,0.2912509
0.9380939981773206,0.9996531631520533,0.29147914
0.9381550680294252,0.9996531631520533,0.2925815
0.9382161458333333,0.9996531631520533,0.2963595
0.9382772315905984,0.9996531631520533,0.30062675
0.9382732126578982,0.9995837957824639,0.311118
0.9383343100866055,0.9995837957824639,0.31555596
0.9383954154727794,0.9995837957824639,0.31692994
0.9384565288179746,0.9995837957824639,0.31718433
0.9384525205158265,0.9995144284128746,0.31784767
0.938513645541588,0.9995144284128746,0.31977054
0.938509640437728,0.9994450610432852,0.31991154
0.9385707771480686,0.9994450610432852,0.32092175
0.9386319218241043,0.9994450610432852,0.3221938
0.9386279236432341,0.9993756936736959,0.32521325
0.9386890800104248,0.9993756936736959,0.32648474
0.9386850850329055,0.9993063263041065,0.3275553
0.9387462530952692,0.9993063263041065,0.33603272
0.9387422613229065,0.9992369589345172,0.33685243
0.938803441084463,0.9992369589345172,0.33878648
0.9388646288209607,0.9992369589345172,0.33959824
0.9388606439838352,0.9991675915649278,0.34118813
0.9389218434261131,0.9991675915649278,0.34344006
0.9389830508474576,0.9991675915649278,0.34608495
0.9389790729513006,0.9990982241953386,0.3468322
0.9390402920850176,0.9990982241953386,0.34873712
0.9390363174023603,0.9990288568257492,0.34938684
0.9390975482524778,0.9990288568257492,0.34988466
0.9390935767851321,0.9989594894561599,0.3499241
0.9391548193556802,0.9989594894561599,0.35145393
0.9392160699145634,0.9989594894561599,0.35215205
0.9392773284633447,0.9989594894561599,0.35350046
0.9393385950035875,0.9989594894561599,0.357568
0.9393998695368558,0.9989594894561599,0.35851225
0.9394611520647139,0.9989594894561599,0.36062014
0.9395224425887265,0.9989594894561599,0.36155787
0.9395837411104586,0.9989594894561599,0.362094
0.9396450476314759,0.9989594894561599,0.36246294
0.9396411092985318,0.9988901220865705,0.36291197
0.9396371704515792,0.9988207547169812,0.36347732
0.9396332310905176,0.9987513873473918,0.36567378
0.9396292912152461,0.9986820199778025,0.3720564
0.9396906207166634,0.9986820199778025,0.37318355
0.9396866840731071,0.9986126526082131,0.3740869
0.939748025328024,0.9986126526082131,0.3746208
0.939744091918005,0.9985432852386238,0.37600592
