precision,recall,threshold
0.9375650364203955,1.0,0.1851604106883768
0.9376260162601626,1.0,0.186669005961498
0.9376870040327826,1.0,0.1884495530800811
0.9377479997398036,1.0,0.190389912891354
0.9378090033827738,1.0,0.1921183908580129
0.9378700149632425,1.0,0.1930194751320625
0.9379310344827586,1.0,0.1930478387321358
0.9379269959008394,0.9999306326304107,0.1963029354652444
0.9379880270692348,0.9999306326304107,0.1966736510846926
0.938049066180777,0.9999306326304107,0.1968295291643573
0.9381101132370168,0.9999306326304107,0.1971330593985161
0.9381711682395054,0.9999306326304107,0.1990432526839116
0.9381671439729237,0.9998612652608213,0.1997852431846462
0.9382282106359435,0.9998612652608213,0.2001630389952787
0.9382892852493165,0.9998612652608213,0.2064563711356578
0.9382852678862054,0.999791897891232,0.2065047288866117
0.93828125,0.9997225305216426,0.2072522127438466
0.9383423399960935,0.9997225305216426,0.2077184051556208
0.9384034379476495,0.9997225305216426,0.2093589737292351
0.9383994269714137,0.9996531631520533,0.2095174533968657
0.9383954154727794,0.9995837957824639,0.2099624663393253
0.9384565288179746,0.9995837957824639,0.2108804296951554
0.9385176501237462,0.9995837957824639,0.2109085242946781
0.9385787793916498,0.9995837957824639,0.211103620171048
0.9386399166232413,0.9995837957824639,0.2117952468637541
0.9386359194840727,0.9995144284128746,0.2119595830168366
0.9386319218241043,0.9994450610432852,0.2120200522934647
0.9386279236432341,0.9993756936736959,0.2129321552330385
0.9386890800104248,0.9993756936736959,0.2144090431139824
0.9387502443474295,0.9993756936736959,0.2148844876744227
0.938811416655806,0.9993756936736959,0.2153223876017303
0.9388074291300098,0.9993063263041065,0.2159103643085843
0.9388686131386861,0.9993063263041065,0.2159720214912772
0.9389298051228573,0.9993063263041065,0.2188581992687062
0.9389258245339591,0.9992369589345172,0.2191557569864736
0.9389218434261131,0.9991675915649278,0.2195345796555529
0.9389830508474576,0.9991675915649278,0.2195806094651274
0.9390442662494296,0.9991675915649278,0.2200590192271862
0.9391054896335898,0.9991675915649278,0.2201071069757298
0.9391667210014997,0.9991675915649278,0.2202540112574724
0.9392279603547209,0.9991675915649278,0.2212198006939535
0.9392239973915879,0.9990982241953386,0.2215480697538785
0.939285248467458,0.9990982241953386,0.2216003437976034
0.9393465075327725,0.9990982241953386,0.2219017469855714
0.9394077745890947,0.9990982241953386,0.2220441311409259
0.9394690496379884,0.9990982241953386,0.2221999602350532
0.9394651011089368,0.9990288568257492,0.222346097331011
0.9395263878922304,0.9990288568257492,0.2224102272894716
0.9395224425887265,0.9989594894561599,0.2224311955494306
0.9395837411104586,0.9989594894561599,0.2224728072486376
0.9395797990343208,0.9988901220865705,0.2227437868695776
0.9396411092985318,0.9988901220865705,0.2228337182617799
0.9396371704515792,0.9988207547169812,0.2231075710444007
0.9396984924623115,0.9988207547169812,0.2231531275506887
0.9397598224774834,0.9988207547169812,0.2233199882803694
0.9397558906076627,0.9987513873473918,0.2236958614092294
0.9398172323759791,0.9987513873473918,0.2241457189333245
0.939878582152882,0.9987513873473918,0.2255197615732304
0.9398746572659616,0.9986820199778025,0.2265695006227393
0.9399360188026376,0.9986820199778025,0.2274498036957292
0.9399320971533037,0.9986126526082131,0.2275022972136808
0.9399281749918381,0.9985432852386238,0.2275192762195745
0.9399895520438815,0.9985432852386238,0.2275853308189091
0.9399856331221838,0.9984739178690344,0.2278801152561686
0.9399817136886103,0.9984045504994451,0.2279456324925974
0.9400431062634708,0.9984045504994451,0.2279836318564847
0.9401045068582625,0.9984045504994451,0.2285472316209923
0.9401659154745574,0.9984045504994451,0.2287706667758239
0.9402273321139274,0.9984045504994451,0.2289611384310564
0.9402887567779448,0.9984045504994451,0.2291245133028577
0.9403501894681824,0.9984045504994451,0.2298982401953898
0.9404116301862137,0.9984045504994451,0.2306150142220509
0.9404730789336121,0.9984045504994451,0.2309351085703569
0.9404691890478991,0.9983351831298557,0.2309915023568035
0.9405306495882891,0.9983351831298557,0.2315917393128702
0.9405921181622117,0.9983351831298557,0.2319731429500135
0.9405882352941176,0.9982658157602664,0.2319751004160137
0.9406497156676907,0.9982658157602664,0.2320142564275637
0.9406458360570009,0.998196448390677,0.2321596716705018
0.9407073282342943,0.998196448390677,0.2322612412520018
0.9407688284518828,0.998196448390677,0.2330482681228346
0.9408303367113435,0.998196448390677,0.2332446675828493
0.9408264678959068,0.9981270810210877,0.233390442999488
0.9408879879683515,0.9981270810210877,0.2334706641691727
0.9408841224169501,0.9980577136514983,0.2338230665833258
0.9408802563599503,0.997988346281909,0.2341314415372344
0.9409417920209288,0.997988346281909,0.2342062001944701
0.9409379292301655,0.9979189789123196,0.2342190967984451
0.9409994767137624,0.9979189789123196,0.2344420949537761
0.9410610322496239,0.9979189789123196,0.2344903286099216
