frac_pos,mean_pred
0.15384615384615385,0.1934324814096069
0.5228310502283106,0.26296797937650257
0.7628424657534246,0.3522943149203799
0.9068767908309455,0.4656674659760258
0.9530744336569579,0.5455070490167748
0.9880231809401159,0.652122519291765
0.9947368421052631,0.7011993719440792
