frac_pos,mean_pred
0.4695121951219512,0.06999999999999998
0.6097560975609756,0.15675609756097536
0.7087378640776699,0.25599999999999995
0.826027397260274,0.35879452054794575
0.9080459770114943,0.4572892720306539
0.9338494018296974,0.557698803659394
0.9466130884041332,0.656928817451208
0.9660297239915074,0.7581910828025427
0.9858876658199266,0.8595794524414346
0.9933371958285052,0.948004055619919
