frac_pos,mean_pred
0.4,0.26083192
0.3953488372093023,0.361980368372093
0.47115384615384615,0.45581136548076934
0.5,0.5434938195569619
0.6791907514450867,0.6455818104046239
0.7433155080213903,0.7584912076827092
0.8504672897196262,0.8615449520305878
0.9718071175473733,0.9701650508627311
