precision,recall,threshold
0.9375650364203955,1.0,1.192455768660292e-06
0.937560975609756,0.9999306326304107,8.609187016377063e-05
0.9376219591518148,0.9999306326304107,9.233707547596266e-05
0.9376829506277239,0.9999306326304107,9.355607905263354e-05
0.937743950039032,0.9999306326304107,0.00010940257789
0.9378049573872878,0.9999306326304107,0.0001335427331435
0.937800910865322,0.9998612652608213,0.000173784134256
0.9378619298588067,0.9998612652608213,0.0002029923422377
0.9379229567933368,0.9998612652608213,0.0002257491378493
0.9379839916704626,0.9998612652608213,0.0002613077931632
0.9379799557464532,0.999791897891232,0.000403865744868
0.9380410022779043,0.999791897891232,0.0006788324875878
0.9381020567560531,0.999791897891232,0.0007406328296826
0.9381631191824513,0.999791897891232,0.0007974541366785
0.9381590938679859,0.9997225305216426,0.000922954290337
0.9381550680294252,0.9996531631520533,0.0009265012312064
0.9381510416666666,0.9995837957824639,0.0009769121449008
0.9382121231851032,0.9995837957824639,0.0009776309511286
0.9382732126578982,0.9995837957824639,0.0010370883045044
0.9382691932017972,0.9995144284128746,0.0012241712383563
0.9383302943474863,0.9995144284128746,0.0012294905834492
0.9383262780853142,0.9994450610432852,0.0012445641152621
0.9383873909079067,0.9994450610432852,0.0013462003085315
0.9384485116915261,0.9994450610432852,0.0015344532034775
0.938509640437728,0.9994450610432852,0.0016939001248635
0.9385707771480686,0.9994450610432852,0.0018437287054746
0.9385667752442997,0.9993756936736959,0.001905299361331
0.9385627728190762,0.9993063263041065,0.0019064239029956
0.9386239249413605,0.9993063263041065,0.0020411949639477
0.9386199257183815,0.9992369589345172,0.0021001066750938
0.9386810895347322,0.9992369589345172,0.0021974822882741
0.9387422613229065,0.9992369589345172,0.0022203337214906
0.9387382690302398,0.9991675915649278,0.0022285181617964
0.9387342762171674,0.9990982241953386,0.0023413359810748
0.9387954634337113,0.9990982241953386,0.0025221246330596
0.9388566586272081,0.9990982241953386,0.0025426923946029
0.9388526727509778,0.9990288568257492,0.0028220102490181
0.9389138796531716,0.9990288568257492,0.0028286039157424
0.9389098969878733,0.9989594894561599,0.0029992260241395
0.9389711156027907,0.9989594894561599,0.0031674554023279
0.9389671361502347,0.9988901220865705,0.0032422067540529
0.9390283664819041,0.9988901220865705,0.003288407657826
0.9390896047997913,0.9988901220865705,0.0033700228880399
0.9391508511054588,0.9988901220865705,0.003822633513608
0.9392121054004696,0.9988901220865705,0.0040751698204159
0.939273367686387,0.9988901220865705,0.0043411694986234
0.9393346379647749,0.9988901220865705,0.0043588147243265
0.9393959162371974,0.9988901220865705,0.0044143910845725
0.9394572025052192,0.9988901220865705,0.0044342945672315
0.9395184967704052,0.9988901220865705,0.0045010084233634
0.9395797990343208,0.9988901220865705,0.0045174152941852
0.9396411092985318,0.9988901220865705,0.0046226379155741
0.9396371704515792,0.9988207547169812,0.004697744018698
0.9396984924623115,0.9988207547169812,0.0047345867617162
0.9396945568463647,0.9987513873473918,0.0048228806618831
0.9396906207166634,0.9986820199778025,0.0049628595601413
0.939751958224543,0.9986820199778025,0.0050990373679653
0.939748025328024,0.9986126526082131,0.0057017144315253
0.939744091918005,0.9985432852386238,0.005766653117521
0.9398054449304694,0.9985432852386238,0.0058734207747766
0.9398015147558109,0.9984739178690344,0.0058974728519167
0.9398628795298727,0.9984739178690344,0.006309957299579
0.9398589525923992,0.9984045504994451,0.0065164920917468
0.93992032913211,0.9984045504994451,0.0065551219720357
0.9399817136886103,0.9984045504994451,0.0066749027946832
0.9399777937430606,0.9983351831298557,0.0070364564364076
0.9399738732854344,0.9982658157602664,0.0072826785060437
0.9400352733686067,0.9982658157602664,0.0075416318719373
0.9400966814737393,0.9982658157602664,0.0077594671669994
0.9401580976024041,0.9982658157602664,0.0077761685891105
0.9402195217561741,0.9982658157602664,0.0078364134380032
0.940280953936622,0.9982658157602664,0.0078744227532409
0.9402770517511762,0.998196448390677,0.0081032450127493
0.9403384957197936,0.998196448390677,0.0081490230531794
0.9403999477192524,0.998196448390677,0.0082328406856368
0.9404614077511274,0.998196448390677,0.0084720745416512
0.9405228758169935,0.998196448390677,0.0085590061746797
0.9405189881691614,0.9981270810210877,0.0086136309132688
0.9405804680350373,0.9981270810210877,0.0086290712540899
0.9406419559390731,0.9981270810210877,0.0089495221618278
0.9407034518828452,0.9981270810210877,0.0090066424220705
0.9407649558679307,0.9981270810210877,0.0092429792987546
0.9407610827775599,0.9980577136514983,0.0093340896246319
0.9407572091806709,0.997988346281909,0.0095795381243222
0.9408187287470573,0.997988346281909,0.0095968732977662
0.9408802563599503,0.997988346281909,0.0096138414658543
0.9409417920209288,0.997988346281909,0.0100249197944292
0.9410033357315717,0.997988346281909,0.010212602527345
0.941064887493459,0.997988346281909,0.0102875927816547
0.9411264473081703,0.997988346281909,0.0103498215657398
0.9411880151772865,0.997988346281909,0.0103605054788503
0.9412495911023879,0.997988346281909,0.0104575312141782
0.9412457471866004,0.9979189789123196,0.0106191124873135
0.9412419027677812,0.9978496115427303,0.0106596521242846
0.9412380578458317,0.9977802441731409,0.0108654362149931
0.94129965316406,0.9977802441731409,0.0112579378308216
0.9413612565445026,0.9977802441731409,0.0116558856270689
0.941357418679233,0.9977108768035516,0.0116850959424681
0.9414190339049614,0.9977108768035516,0.0117708225964498
0.9414151993192381,0.9976415094339622,0.0121262988219438
0.9414113642314742,0.997572142064373,0.0122807394447438
0.9414729950900164,0.997572142064373,0.0124866857707222
0.9415346340185937,0.997572142064373,0.0127404501446275
0.9415308059975119,0.9975027746947835,0.0128683515284634
0.9415924567836563,0.9975027746947835,0.0132573221412937
0.9416541156440311,0.9975027746947835,0.0135417985881908
0.9416502946954813,0.9974334073251943,0.0138241329356564
0.941646473246447,0.9973640399556049,0.013923304171685
0.94164265129683,0.9972946725860156,0.0141174104775976
0.9417043295997904,0.9972946725860156,0.0142148392087331
0.9417660159832307,0.9972946725860156,0.0150252944868683
0.9417622011136587,0.9972253052164262,0.0153249035954307
0.9417583857442348,0.9971559378468369,0.0153656219958718
0.9418200877940116,0.9971559378468369,0.0157070859202496
0.9418162757174682,0.9970865704772475,0.0160581935590511
0.9418124631413407,0.9970172031076582,0.0161669992100992
0.9418086500655308,0.9969478357380688,0.016274787682124
0.9418703715839832,0.9969478357380688,0.0164120841734098
0.9419321011928169,0.9969478357380688,0.0171677319143921
0.9419938388936226,0.9969478357380688,0.0172687649766026
0.9420555846879917,0.9969478357380688,0.0177033135221173
0.9420517862995739,0.9968784683684795,0.0178598374386321
0.942113543988462,0.9968784683684795,0.0178859180380856
0.9421097489018554,0.9968091009988901,0.0186963130537191
0.9421059533175977,0.9967397336293008,0.0187526306877156
0.9421021572355911,0.9966703662597114,0.0187584801475898
0.9420983606557377,0.9966009988901221,0.0187866695525563
0.9421601416486327,0.9966009988901221,0.0190358536620812
0.9422219307450157,0.9966009988901221,0.0191667531102141
0.9422181412736932,0.9965316315205327,0.0192348211755414
0.9422143513052604,0.9964622641509434,0.0194255931962345
0.9422761561167596,0.9964622641509434,0.0194305577815308
0.9423379690369982,0.9964622641509434,0.0194575445848242
0.942334186183822,0.996392896781354,0.0194630611610789
0.9423960110221755,0.996392896781354,0.0195982056730222
0.9424578439734925,0.996392896781354,0.0197519149077329
0.9424540682414698,0.9963235294117647,0.0199099000309862
0.9425159131176586,0.9963235294117647,0.0200092854487983
0.9425777661110382,0.9963235294117647,0.0202064141836266
0.9425739975060707,0.9962541620421753,0.0204962785605434
0.9426358624310843,0.9962541620421753,0.0207201796898346
0.9426320971447325,0.996184794672586,0.0209622880964035
0.942693974005514,0.996184794672586,0.0211617044545932
0.9426902120396508,0.9961154273029966,0.021774867625493
0.9427521008403361,0.9961154273029966,0.022066001357226
0.9428139977677106,0.9961154273029966,0.0224684327595288
0.942875902823375,0.9961154273029966,0.0225575412262934
0.9428721518156149,0.9960460599334073,0.0225895712276894
0.9428684003152088,0.9959766925638179,0.022645501837124
0.9429303211400801,0.9959766925638179,0.022740975007718
0.9429265729672928,0.9959073251942286,0.0228034026678239
0.9429228243021347,0.9958379578246392,0.0228046696907926
0.9429190751445087,0.99576859045505,0.0228944877350978
0.9429153254943178,0.9956992230854605,0.0234423754224109
0.9429772697411641,0.9956992230854605,0.0236309196579191
0.943039222127324,0.9956992230854605,0.0237818953810928
0.9431011826544021,0.9956992230854605,0.0241473258353292
0.943097443984493,0.9956298557158713,0.0244935423198937
0.9430937048232356,0.9955604883462819,0.0245206724114317
0.943089965170533,0.9954911209766926,0.024760161816031
0.943151945320715,0.9954911209766926,0.0248129873690612
0.94321393361814,0.9954911209766926,0.025172448306134
0.9432759300644143,0.9954911209766926,0.0253485771073491
0.9433379346611451,0.9954911209766926,0.026023921525254
0.9433342098343414,0.9954217536071032,0.0260429075610975
0.9433304845177832,0.9953523862375139,0.0264652902562919
0.9433267587113741,0.9952830188679245,0.0264839863493127
0.9433887829574594,0.9952830188679245,0.0268770646221229
0.9434508153603367,0.9952830188679245,0.0269220626823602
0.9434470967317683,0.9952136514983352,0.0275213676006421
0.9434433776140997,0.9951442841287459,0.0282153523012577
0.9434396580072345,0.9950749167591565,0.0286143972845517
0.943435937911076,0.9950055493895672,0.028892211457763
0.9434322173255278,0.9949361820199778,0.0290526386367659
0.9434284962504934,0.9948668146503885,0.0290580027029396
0.94349055983159,0.9948668146503885,0.0292039052764294
0.9434868421052631,0.9947974472807991,0.0292623625373623
0.9435489176919534,0.9947974472807991,0.0293873068740559
0.9435452033162258,0.9947280799112098,0.0294003593463065
0.9435414884516681,0.9946587125416204,0.0297919852834067
0.9436035798894445,0.9946587125416204,0.0298012703402886
0.9436656794998355,0.9946587125416204,0.0299108257717165
0.9436619718309859,0.9945893451720311,0.029997617432819
0.9436582636740605,0.9945199778024417,0.0300702032800536
0.9436545550289626,0.9944506104328524,0.0301382459192516
0.9437166743466526,0.9944506104328524,0.0303658021257346
0.943778801843318,0.9944506104328524,0.0303891128107458
0.9438409375205741,0.9944506104328524,0.0305462862123861
0.9438372399262576,0.994381243063263,0.0307083284532132
0.943833541844999,0.9943118756936737,0.030721800678583
0.9438298432767023,0.9942425083240843,0.0308171169651111
0.943826144221271,0.994173140954495,0.0319455399932183
0.9438224446786091,0.9941037735849056,0.0319946254393154
0.9438187446486201,0.9940344062153164,0.0323691176995065
0.943815044131208,0.993965038845727,0.032461681255008
0.9438772149397273,0.993965038845727,0.032698801966188
0.943939393939394,0.993965038845727,0.0329579525986265
0.9440015811318269,0.993965038845727,0.0333300511636243
0.9440637765186454,0.993965038845727,0.0333777757066443
0.9441259801014693,0.993965038845727,0.0341127391112371
0.9441881918819188,0.993965038845727,0.034223465525265
0.9441845140032948,0.9938956714761377,0.0342348232445787
0.9442467378410438,0.9938956714761377,0.034252030108558
0.9443089698807091,0.9938956714761377,0.034503556307265
0.9443052992354337,0.9938263041065483,0.0347583464436917
0.9443675433392658,0.9938263041065483,0.0348091540947136
0.9444297956493078,0.9938263041065483,0.0349678420768715
0.9444261322433911,0.993756936736959,0.0350207304723622
0.9444883966244726,0.993756936736959,0.0350647526215653
0.9445506692160612,0.993756936736959,0.0351939160073952
0.9446129500197811,0.993756936736959,0.0352898248403215
0.9446752390372568,0.993756936736959,0.0358130132014842
0.9446715906093379,0.9936875693673696,0.0359152122475799
0.9446679417001913,0.9936182019977803,0.0359240216171726
0.9447302466693048,0.9936182019977803,0.0362560857524816
0.9447266011476816,0.9935488346281909,0.036335407901677
0.9447229551451187,0.9934794672586016,0.0371934440321378
0.9447193086615212,0.9934100998890122,0.0374571625613815
0.9447816334608787,0.9934100998890122,0.0374623656240756
0.944777990367487,0.9933407325194229,0.037811330262415
0.9447743467933492,0.9932713651498335,0.0382406086693394
0.9447707027383702,0.9932019977802442,0.0383916734925928
0.9447670582024548,0.9931326304106548,0.0388482754241992
0.9448294067181416,0.9931326304106548,0.0389411315317824
0.9448257655755016,0.9930632630410655,0.0389549594171401
0.9448881261962907,0.9930632630410655,0.0391825984066905
0.9449504950495049,0.9930632630410655,0.0397042626602334
0.9450128721367747,0.9930632630410655,0.0400906499842814
0.9450752574597306,0.9930632630410655,0.041534816791208
0.9451376510200039,0.9930632630410655,0.041584170664362
0.9452000528192261,0.9930632630410655,0.0418771443150128
0.9451964344668208,0.9929938956714761,0.0419909316069794
0.9451928156365558,0.9929245283018868,0.0421725438944991
0.9451891963283365,0.9928551609322974,0.0422799282451241
0.9452516180161141,0.9928551609322974,0.0424085433781849
0.9452480021134667,0.9927857935627081,0.0429595804085064
0.9453104359313078,0.9927857935627081,0.0430163365591234
0.9453728779972257,0.9927857935627081,0.0432557315816669
0.9453692693882944,0.9927164261931187,0.04373578649377
0.9453656603025699,0.9926470588235294,0.043916755195641
0.9454281183932347,0.9926470588235294,0.0442280888575553
0.9454905847373637,0.9926470588235294,0.0442801678513526
0.9455530593365931,0.9926470588235294,0.0446575830623023
0.945549461441882,0.99257769145394,0.0449090690657198
0.9455458630716362,0.9925083240843507,0.044949042260748
0.9456083537109246,0.9925083240843507,0.0450002028797265
0.9456047587574355,0.9924389567147613,0.0452697479422286
0.9456672615506643,0.9924389567147613,0.0453667674845775
0.9456636700158646,0.992369589345172,0.0456370355693175
0.9456600780062141,0.9923002219755827,0.0456503483604313
0.9457225968531007,0.9923002219755827,0.0456850256270684
0.9457190082644628,0.9922308546059934,0.0458464961329964
0.9457815392753239,0.9922308546059934,0.0462797234075704
0.9457779541096343,0.992161487236404,0.0463225742655966
0.9458404972887184,0.992161487236404,0.0465784260835481
0.9458369155479135,0.9920921198668147,0.0472851494810455
0.9458994708994709,0.9920921198668147,0.0473807882347399
0.9458958925854885,0.9920227524972253,0.0476201872915342
0.9458923137981214,0.991953385127636,0.04770554998373
0.9459548852285506,0.991953385127636,0.0481785568675653
0.945951309870336,0.9918840177580466,0.0482562332289325
0.9460138934832948,0.9918840177580466,0.0482847673903039
0.9460764853777954,0.9918840177580466,0.048452820221418
0.946139085555482,0.9918840177580466,0.048887556219561
0.9462016940179989,0.9918840177580466,0.0489619486326313
0.9462643107669909,0.9918840177580466,0.049681432189768
0.9462607544672402,0.9918146503884573,0.0497652436161581
0.9463233834138592,0.9918146503884573,0.0501722881581632
0.9463860206513106,0.9918146503884573,0.050219655933466
0.9463824717018601,0.9917452830188679,0.0502926631996836
0.9463789222825367,0.9916759156492786,0.0505577858364496
0.9464415756372062,0.9916759156492786,0.0506027688765932
0.946438029661017,0.9916065482796892,0.0510062325216663
0.9464344832152553,0.9915371809100999,0.0512261606218066
0.9464309362998279,0.9914678135405105,0.0514531064988722
0.9464936096947222,0.9914678135405105,0.0514986203579933
0.9464900662251655,0.9913984461709212,0.0515099687878169
0.94655275183787,0.9913984461709212,0.0516097532068076
0.9465492118161346,0.9913290788013318,0.0518988138104569
0.946611909650924,0.9913290788013318,0.0524741737450396
0.9466083730789613,0.9912597114317425,0.0526701251624942
0.9466710831401126,0.9912597114317425,0.0528219701011849
0.9466675500198755,0.9911903440621531,0.0528946680461376
0.9466640164314583,0.9911209766925638,0.0531344951329342
0.9466604823747681,0.9910516093229744,0.0533555680436621
0.9466569478497118,0.9909822419533851,0.0534093922773228
0.9466534128561962,0.9909128745837957,0.0534958435657133
0.9466498773941282,0.9908435072142064,0.0535880737122161
0.9466463414634146,0.990774139844617,0.0538084400661785
0.9466428050639624,0.9907047724750278,0.0538999574198437
0.9466392681956781,0.9906354051054383,0.0553792303387669
0.9466357308584686,0.9905660377358491,0.0554594626140877
0.9466321930522408,0.9904966703662597,0.0555740151679812
0.9466949545846317,0.9904966703662597,0.0556118840821924
0.9466914202360429,0.9904273029966704,0.0557546037182697
0.9467541940189642,0.9904273029966704,0.0558469873033807
0.9467506631299735,0.9903579356270811,0.0559376607283569
0.946747131772664,0.9902885682574917,0.0562524651959163
0.9468099217402839,0.9902885682574917,0.0564110577340322
0.9468063938449294,0.9902192008879024,0.0565014575668333
0.946869196073229,0.9902192008879024,0.0567060417172509
0.9469320066334992,0.9902192008879024,0.0577262210103644
0.9469948255273982,0.9902192008879024,0.058280464986631
0.9469913089630465,0.990149833518313,0.0584527516476252
