frac_pos,mean_pred
0.5218340611353712,0.04299327117271836
0.700228832951945,0.1516304813433733
0.7907869481765835,0.2535591256829903
0.8801261829652997,0.35571507843147543
0.9145962732919255,0.45091344046205284
0.9352469959946595,0.55175514574918
0.9624167459562322,0.6544319775584144
0.9816469451823231,0.7553533578519744
0.993920972644377,0.8393941453891859
0.96875,0.9042441124028072
